country,category,date,index,base_period,source
KOR,food,2016-04-01,102.3012,2015,OECD coicop1999
KOR,food,2016-05-01,101.2403,2015,OECD coicop1999
KOR,food,2016-06-01,99.66039,2015,OECD coicop1999
KOR,food,2016-07-01,99.6513,2015,OECD coicop1999
KOR,food,2016-08-01,101.0211,2015,OECD coicop1999
KOR,food,2016-09-01,105.9404,2015,OECD coicop1999
KOR,food,2016-10-01,104.4809,2015,OECD coicop1999
KOR,food,2016-11-01,102.9305,2015,OECD coicop1999
KOR,food,2016-12-01,104.0209,2015,OECD coicop1999
KOR,food,2017-01-01,107.1614,2015,OECD coicop1999
KOR,food,2017-02-01,107.2614,2015,OECD coicop1999
KOR,food,2017-03-01,106.3209,2015,OECD coicop1999
KOR,food,2017-04-01,105.1908,2015,OECD coicop1999
KOR,food,2017-05-01,104.8512,2015,OECD coicop1999
KOR,food,2017-06-01,104.0913,2015,OECD coicop1999
KOR,food,2017-07-01,104.3911,2015,OECD coicop1999
KOR,food,2017-08-01,107.5011,2015,OECD coicop1999
KOR,food,2017-09-01,108.8413,2015,OECD coicop1999
KOR,food,2017-10-01,106.1608,2015,OECD coicop1999
KOR,food,2017-11-01,103.2008,2015,OECD coicop1999
KOR,food,2017-12-01,104.4411,2015,OECD coicop1999
KOR,food,2018-01-01,106.0006,2015,OECD coicop1999
KOR,food,2018-02-01,109.0708,2015,OECD coicop1999
KOR,food,2018-03-01,107.3204,2015,OECD coicop1999
KOR,food,2018-04-01,107.8611,2015,OECD coicop1999
KOR,food,2018-05-01,106.8514,2015,OECD coicop1999
KOR,food,2018-06-01,105.4804,2015,OECD coicop1999
KOR,food,2018-07-01,105.8007,2015,OECD coicop1999
KOR,food,2018-08-01,111.3413,2015,OECD coicop1999
KOR,food,2018-09-01,115.2009,2015,OECD coicop1999
KOR,food,2018-10-01,112.1614,2015,OECD coicop1999
KOR,food,2018-11-01,108.671,2015,OECD coicop1999
KOR,food,2018-12-01,108.8606,2015,OECD coicop1999
KOR,food,2019-01-01,108.8004,2015,OECD coicop1999
KOR,food,2019-02-01,109.541,2015,OECD coicop1999
KOR,food,2019-03-01,108.4813,2015,OECD coicop1999
KOR,food,2019-04-01,109.4013,2015,OECD coicop1999
KOR,food,2019-05-01,108.8311,2015,OECD coicop1999
KOR,food,2019-06-01,107.6408,2015,OECD coicop1999
KOR,food,2019-07-01,106.681,2015,OECD coicop1999
KOR,food,2019-08-01,107.701,2015,OECD coicop1999
KOR,food,2019-09-01,110.5212,2015,OECD coicop1999
KOR,food,2019-10-01,110.7404,2015,OECD coicop1999
KOR,food,2019-11-01,107.8906,2015,OECD coicop1999
KOR,food,2019-12-01,109.0106,2015,OECD coicop1999
KOR,food,2020-01-01,110.3577,2015,OECD coicop1999
KOR,food,2020-02-01,109.7898,2015,OECD coicop1999
KOR,food,2020-03-01,111.3799,2015,OECD coicop1999
KOR,food,2020-04-01,110.9142,2015,OECD coicop1999
KOR,food,2020-05-01,111.8229,2015,OECD coicop1999
KOR,food,2020-06-01,112.0841,2015,OECD coicop1999
KOR,food,2020-07-01,112.618,2015,OECD coicop1999
KOR,food,2020-08-01,115.6279,2015,OECD coicop1999
KOR,food,2020-09-01,119.0241,2015,OECD coicop1999
KOR,food,2020-10-01,119.0922,2015,OECD coicop1999
KOR,food,2020-11-01,114.9919,2015,OECD coicop1999
KOR,food,2020-12-01,115.2986,2015,OECD coicop1999
KOR,food,2021-01-01,117.4339,2015,OECD coicop1999
KOR,food,2021-02-01,120.0463,2015,OECD coicop1999
KOR,food,2021-03-01,120.2167,2015,OECD coicop1999
KOR,food,2021-04-01,119.6602,2015,OECD coicop1999
KOR,food,2021-05-01,119.4444,2015,OECD coicop1999
KOR,food,2021-06-01,118.7628,2015,OECD coicop1999
KOR,food,2021-07-01,118.9787,2015,OECD coicop1999
KOR,food,2021-08-01,120.6256,2015,OECD coicop1999
KOR,food,2021-09-01,122.5225,2015,OECD coicop1999
KOR,food,2021-10-01,121.2163,2015,OECD coicop1999
KOR,food,2021-11-01,121.8182,2015,OECD coicop1999
KOR,food,2021-12-01,122.4997,2015,OECD coicop1999
KOR,food,2022-01-01,124.1921,2015,OECD coicop1999
KOR,food,2022-02-01,124.5215,2015,OECD coicop1999
KOR,food,2022-03-01,124.4307,2015,OECD coicop1999
KOR,food,2022-04-01,125.2712,2015,OECD coicop1999
KOR,food,2022-05-01,126.4752,2015,OECD coicop1999
KOR,food,2022-06-01,126.4411,2015,OECD coicop1999
KOR,food,2022-07-01,128.3379,2015,OECD coicop1999
KOR,food,2022-08-01,130.1212,2015,OECD coicop1999
KOR,food,2022-09-01,131.825,2015,OECD coicop1999
KOR,food,2022-10-01,130.3029,2015,OECD coicop1999
KOR,food,2022-11-01,127.7359,2015,OECD coicop1999
KOR,food,2022-12-01,128.9513,2015,OECD coicop1999
KOR,food,2023-01-01,131.0412,2015,OECD coicop1999
KOR,food,2023-02-01,131.6546,2015,OECD coicop1999
KOR,food,2023-03-01,132.2793,2015,OECD coicop1999
KOR,food,2023-04-01,131.6432,2015,OECD coicop1999
KOR,food,2023-05-01,131.7454,2015,OECD coicop1999
KOR,food,2023-06-01,132.0975,2015,OECD coicop1999
KOR,food,2023-07-01,133.2334,2015,OECD coicop1999
KOR,food,2023-08-01,136.9021,2015,OECD coicop1999
KOR,food,2023-09-01,139.0943,2015,OECD coicop1999
KOR,food,2023-10-01,139.5373,2015,OECD coicop1999
KOR,food,2023-11-01,136.073,2015,OECD coicop1999
KOR,food,2023-12-01,136.9362,2015,OECD coicop1999
KOR,food,2024-01-01,138.799,2015,OECD coicop1999
KOR,food,2024-02-01,140.798,2015,OECD coicop1999
KOR,food,2024-03-01,141.0934,2015,OECD coicop1999
KOR,food,2024-04-01,139.4237,2015,OECD coicop1999
KOR,food,2024-05-01,138.4582,2015,OECD coicop1999
KOR,food,2024-06-01,137.0725,2015,OECD coicop1999
KOR,food,2024-07-01,138.0493,2015,OECD coicop1999
KOR,food,2024-08-01,139.6963,2015,OECD coicop1999
KOR,food,2024-09-01,141.6613,2015,OECD coicop1999
KOR,food,2024-10-01,141.4455,2015,OECD coicop1999
KOR,food,2024-11-01,137.7994,2015,OECD coicop1999
KOR,food,2024-12-01,140.4005,2015,OECD coicop1999
KOR,food,2025-01-01,142.127,2015,OECD coicop1999
KOR,food,2025-02-01,143.6263,2015,OECD coicop1999
KOR,food,2025-03-01,144.5463,2015,OECD coicop1999
KOR,food,2025-04-01,143.6603,2015,OECD coicop1999
KOR,food,2025-05-01,141.7294,2015,OECD coicop1999
KOR,food,2025-06-01,141.684,2015,OECD coicop1999
KOR,food,2025-07-01,142.8312,2015,OECD coicop1999
KOR,food,2025-08-01,146.4772,2015,OECD coicop1999
KOR,food,2025-09-01,146.3182,2015,OECD coicop1999
KOR,food,2025-10-01,146.3863,2015,OECD coicop1999
KOR,food,2025-11-01,144.3418,2015,OECD coicop1999
KOR,food,2025-12-01,145.3982,2015,OECD coicop1999
KOR,food,2026-01-01,146.2387,2015,OECD coicop1999
KOR,food,2026-02-01,146.6589,2015,OECD coicop1999
KOR,food,2026-03-01,145.2846,2015,OECD coicop1999
KOR,food,2026-04-01,144.0692,2015,OECD coicop1999
KOR,food,2026-05-01,144.0125,2015,OECD coicop1999
KOR,food,2026-06-01,144.5576,2015,OECD coicop1999
KOR,food,2026-07-01,144.1828,2015,OECD coicop1999
KOR,food,2026-08-01,145.6935,2015,OECD coicop1999
KOR,restaurants_hotels,2014-01-01,96.98967,2015,OECD coicop1999
KOR,restaurants_hotels,2014-02-01,97.24085,2015,OECD coicop1999
KOR,restaurants_hotels,2014-03-01,97.20529,2015,OECD coicop1999
KOR,restaurants_hotels,2014-04-01,97.34978,2015,OECD coicop1999
KOR,restaurants_hotels,2014-05-01,97.50204,2015,OECD coicop1999
KOR,restaurants_hotels,2014-06-01,97.56539,2015,OECD coicop1999
KOR,restaurants_hotels,2014-07-01,97.7988,2015,OECD coicop1999
KOR,restaurants_hotels,2014-08-01,97.95107,2015,OECD coicop1999
KOR,restaurants_hotels,2014-09-01,98.13112,2015,OECD coicop1999
KOR,restaurants_hotels,2014-10-01,98.19447,2015,OECD coicop1999
KOR,restaurants_hotels,2014-11-01,98.32006,2015,OECD coicop1999
KOR,restaurants_hotels,2014-12-01,98.40009,2015,OECD coicop1999
KOR,restaurants_hotels,2015-01-01,98.68795,2015,OECD coicop1999
KOR,restaurants_hotels,2015-02-01,98.85799,2015,OECD coicop1999
KOR,restaurants_hotels,2015-03-01,99.46818,2015,OECD coicop1999
KOR,restaurants_hotels,2015-04-01,99.69824,2015,OECD coicop1999
KOR,restaurants_hotels,2015-05-01,99.79827,2015,OECD coicop1999
KOR,restaurants_hotels,2015-06-01,99.95832,2015,OECD coicop1999
KOR,restaurants_hotels,2015-07-01,100.1884,2015,OECD coicop1999
KOR,restaurants_hotels,2015-08-01,100.3885,2015,OECD coicop1999
KOR,restaurants_hotels,2015-09-01,100.5085,2015,OECD coicop1999
KOR,restaurants_hotels,2015-10-01,100.6285,2015,OECD coicop1999
KOR,restaurants_hotels,2015-11-01,100.7586,2015,OECD coicop1999
KOR,restaurants_hotels,2015-12-01,101.0586,2015,OECD coicop1999
KOR,restaurants_hotels,2016-01-01,101.3976,2015,OECD coicop1999
KOR,restaurants_hotels,2016-02-01,101.6677,2015,OECD coicop1999
KOR,restaurants_hotels,2016-03-01,101.9778,2015,OECD coicop1999
KOR,restaurants_hotels,2016-04-01,102.2579,2015,OECD coicop1999
KOR,restaurants_hotels,2016-05-01,102.3979,2015,OECD coicop1999
KOR,restaurants_hotels,2016-06-01,102.498,2015,OECD coicop1999
KOR,restaurants_hotels,2016-07-01,102.738,2015,OECD coicop1999
KOR,restaurants_hotels,2016-08-01,102.9081,2015,OECD coicop1999
KOR,restaurants_hotels,2016-09-01,102.9181,2015,OECD coicop1999
KOR,restaurants_hotels,2016-10-01,103.0181,2015,OECD coicop1999
KOR,restaurants_hotels,2016-11-01,103.0681,2015,OECD coicop1999
KOR,restaurants_hotels,2016-12-01,103.2682,2015,OECD coicop1999
KOR,restaurants_hotels,2017-01-01,103.7483,2015,OECD coicop1999
KOR,restaurants_hotels,2017-02-01,104.0184,2015,OECD coicop1999
KOR,restaurants_hotels,2017-03-01,104.3085,2015,OECD coicop1999
KOR,restaurants_hotels,2017-04-01,104.4885,2015,OECD coicop1999
KOR,restaurants_hotels,2017-05-01,104.7986,2015,OECD coicop1999
KOR,restaurants_hotels,2017-06-01,104.8687,2015,OECD coicop1999
KOR,restaurants_hotels,2017-07-01,105.1976,2015,OECD coicop1999
KOR,restaurants_hotels,2017-08-01,105.4977,2015,OECD coicop1999
KOR,restaurants_hotels,2017-09-01,105.3577,2015,OECD coicop1999
KOR,restaurants_hotels,2017-10-01,105.5677,2015,OECD coicop1999
KOR,restaurants_hotels,2017-11-01,105.6678,2015,OECD coicop1999
KOR,restaurants_hotels,2017-12-01,106.0679,2015,OECD coicop1999
KOR,restaurants_hotels,2018-01-01,106.548,2015,OECD coicop1999
KOR,restaurants_hotels,2018-02-01,106.9382,2015,OECD coicop1999
KOR,restaurants_hotels,2018-03-01,107.2883,2015,OECD coicop1999
KOR,restaurants_hotels,2018-04-01,107.6984,2015,OECD coicop1999
KOR,restaurants_hotels,2018-05-01,108.0685,2015,OECD coicop1999
KOR,restaurants_hotels,2018-06-01,108.1685,2015,OECD coicop1999
KOR,restaurants_hotels,2018-07-01,108.5175,2015,OECD coicop1999
KOR,restaurants_hotels,2018-08-01,108.7576,2015,OECD coicop1999
KOR,restaurants_hotels,2018-09-01,108.5775,2015,OECD coicop1999
KOR,restaurants_hotels,2018-10-01,108.7376,2015,OECD coicop1999
KOR,restaurants_hotels,2018-11-01,108.9576,2015,OECD coicop1999
KOR,restaurants_hotels,2018-12-01,109.3478,2015,OECD coicop1999
KOR,restaurants_hotels,2019-01-01,109.6979,2015,OECD coicop1999
KOR,restaurants_hotels,2019-02-01,109.8879,2015,OECD coicop1999
KOR,restaurants_hotels,2019-03-01,109.6278,2015,OECD coicop1999
KOR,restaurants_hotels,2019-04-01,109.7979,2015,OECD coicop1999
KOR,restaurants_hotels,2019-05-01,110.0079,2015,OECD coicop1999
KOR,restaurants_hotels,2019-06-01,110.108,2015,OECD coicop1999
KOR,restaurants_hotels,2019-07-01,110.348,2015,OECD coicop1999
KOR,restaurants_hotels,2019-08-01,110.6381,2015,OECD coicop1999
KOR,restaurants_hotels,2019-09-01,110.088,2015,OECD coicop1999
KOR,restaurants_hotels,2019-10-01,110.268,2015,OECD coicop1999
KOR,restaurants_hotels,2019-11-01,110.288,2015,OECD coicop1999
KOR,restaurants_hotels,2019-12-01,110.4481,2015,OECD coicop1999
KOR,restaurants_hotels,2020-01-01,110.8326,2015,OECD coicop1999
KOR,restaurants_hotels,2020-02-01,110.7548,2015,OECD coicop1999
KOR,restaurants_hotels,2020-03-01,110.5881,2015,OECD coicop1999
KOR,restaurants_hotels,2020-04-01,110.677,2015,OECD coicop1999
KOR,restaurants_hotels,2020-05-01,110.9104,2015,OECD coicop1999
KOR,restaurants_hotels,2020-06-01,111.0105,2015,OECD coicop1999
KOR,restaurants_hotels,2020-07-01,111.2772,2015,OECD coicop1999
KOR,restaurants_hotels,2020-08-01,111.5773,2015,OECD coicop1999
KOR,restaurants_hotels,2020-09-01,111.3772,2015,OECD coicop1999
KOR,restaurants_hotels,2020-10-01,111.6218,2015,OECD coicop1999
KOR,restaurants_hotels,2020-11-01,111.3995,2015,OECD coicop1999
KOR,restaurants_hotels,2020-12-01,111.7107,2015,OECD coicop1999
KOR,restaurants_hotels,2021-01-01,112.0219,2015,OECD coicop1999
KOR,restaurants_hotels,2021-02-01,112.322,2015,OECD coicop1999
KOR,restaurants_hotels,2021-03-01,112.7221,2015,OECD coicop1999
KOR,restaurants_hotels,2021-04-01,113.3,2015,OECD coicop1999
KOR,restaurants_hotels,2021-05-01,113.5112,2015,OECD coicop1999
KOR,restaurants_hotels,2021-06-01,113.7224,2015,OECD coicop1999
KOR,restaurants_hotels,2021-07-01,114.367,2015,OECD coicop1999
KOR,restaurants_hotels,2021-08-01,114.9116,2015,OECD coicop1999
KOR,restaurants_hotels,2021-09-01,114.9672,2015,OECD coicop1999
KOR,restaurants_hotels,2021-10-01,115.3895,2015,OECD coicop1999
KOR,restaurants_hotels,2021-11-01,115.9008,2015,OECD coicop1999
KOR,restaurants_hotels,2021-12-01,116.99,2015,OECD coicop1999
KOR,restaurants_hotels,2022-01-01,118.1014,2015,OECD coicop1999
KOR,restaurants_hotels,2022-02-01,119.0684,2015,OECD coicop1999
KOR,restaurants_hotels,2022-03-01,119.9353,2015,OECD coicop1999
KOR,restaurants_hotels,2022-04-01,120.6022,2015,OECD coicop1999
KOR,restaurants_hotels,2022-05-01,121.7581,2015,OECD coicop1999
KOR,restaurants_hotels,2022-06-01,122.6806,2015,OECD coicop1999
KOR,restaurants_hotels,2022-07-01,124.0254,2015,OECD coicop1999
KOR,restaurants_hotels,2022-08-01,125.1591,2015,OECD coicop1999
KOR,restaurants_hotels,2022-09-01,125.1146,2015,OECD coicop1999
KOR,restaurants_hotels,2022-10-01,125.5258,2015,OECD coicop1999
KOR,restaurants_hotels,2022-11-01,125.7259,2015,OECD coicop1999
KOR,restaurants_hotels,2022-12-01,126.515,2015,OECD coicop1999
KOR,restaurants_hotels,2023-01-01,127.1597,2015,OECD coicop1999
KOR,restaurants_hotels,2023-02-01,127.8154,2015,OECD coicop1999
KOR,restaurants_hotels,2023-03-01,128.749,2015,OECD coicop1999
KOR,restaurants_hotels,2023-04-01,129.6937,2015,OECD coicop1999
KOR,restaurants_hotels,2023-05-01,130.0827,2015,OECD coicop1999
KOR,restaurants_hotels,2023-06-01,130.3161,2015,OECD coicop1999
KOR,restaurants_hotels,2023-07-01,131.083,2015,OECD coicop1999
KOR,restaurants_hotels,2023-08-01,131.5943,2015,OECD coicop1999
KOR,restaurants_hotels,2023-09-01,131.1053,2015,OECD coicop1999
KOR,restaurants_hotels,2023-10-01,131.3498,2015,OECD coicop1999
KOR,restaurants_hotels,2023-11-01,131.5721,2015,OECD coicop1999
KOR,restaurants_hotels,2023-12-01,132.1278,2015,OECD coicop1999
KOR,restaurants_hotels,2024-01-01,132.3612,2015,OECD coicop1999
KOR,restaurants_hotels,2024-02-01,132.6946,2015,OECD coicop1999
KOR,restaurants_hotels,2024-03-01,133.1281,2015,OECD coicop1999
KOR,restaurants_hotels,2024-04-01,133.5282,2015,OECD coicop1999
KOR,restaurants_hotels,2024-05-01,133.795,2015,OECD coicop1999
KOR,restaurants_hotels,2024-06-01,134.2284,2015,OECD coicop1999
KOR,restaurants_hotels,2024-07-01,134.8397,2015,OECD coicop1999
KOR,restaurants_hotels,2024-08-01,135.2065,2015,OECD coicop1999
KOR,restaurants_hotels,2024-09-01,134.5063,2015,OECD coicop1999
KOR,restaurants_hotels,2024-10-01,135.1842,2015,OECD coicop1999
KOR,restaurants_hotels,2024-11-01,135.451,2015,OECD coicop1999
KOR,restaurants_hotels,2024-12-01,135.7955,2015,OECD coicop1999
KOR,restaurants_hotels,2025-01-01,136.3179,2015,OECD coicop1999
KOR,restaurants_hotels,2025-02-01,136.5513,2015,OECD coicop1999
KOR,restaurants_hotels,2025-03-01,137.1293,2015,OECD coicop1999
KOR,restaurants_hotels,2025-04-01,137.8072,2015,OECD coicop1999
KOR,restaurants_hotels,2025-05-01,138.2074,2015,OECD coicop1999
KOR,restaurants_hotels,2025-06-01,138.2518,2015,OECD coicop1999
KOR,restaurants_hotels,2025-07-01,139.0965,2015,OECD coicop1999
KOR,restaurants_hotels,2025-08-01,139.4411,2015,OECD coicop1999
KOR,restaurants_hotels,2025-09-01,138.9854,2015,OECD coicop1999
KOR,restaurants_hotels,2025-10-01,139.5078,2015,OECD coicop1999
KOR,restaurants_hotels,2025-11-01,139.3744,2015,OECD coicop1999
KOR,restaurants_hotels,2025-12-01,139.8634,2015,OECD coicop1999
KOR,restaurants_hotels,2026-01-01,140.1524,2015,OECD coicop1999
KOR,restaurants_hotels,2026-02-01,140.697,2015,OECD coicop1999
KOR,restaurants_hotels,2026-03-01,140.8859,2015,OECD coicop1999
KOR,restaurants_hotels,2026-04-01,141.4417,2015,OECD coicop1999
KOR,restaurants_hotels,2026-05-01,141.8751,2015,OECD coicop1999
KOR,restaurants_hotels,2026-06-01,141.9307,2015,OECD coicop1999
KOR,restaurants_hotels,2026-07-01,142.9421,2015,OECD coicop1999
KOR,restaurants_hotels,2026-08-01,143.4089,2015,OECD coicop1999
USA,all_items,2014-01-01,98.69166,2015,OECD coicop1999
USA,all_items,2014-02-01,99.05661,2015,OECD coicop1999
USA,all_items,2014-03-01,99.69453,2015,OECD coicop1999
USA,all_items,2014-04-01,100.0232,2015,OECD coicop1999
USA,all_items,2014-05-01,100.3725,2015,OECD coicop1999
USA,all_items,2014-06-01,100.5595,2015,OECD coicop1999
USA,all_items,2014-07-01,100.5202,2015,OECD coicop1999
USA,all_items,2014-08-01,100.3523,2015,OECD coicop1999
USA,all_items,2014-09-01,100.4278,2015,OECD coicop1999
USA,all_items,2014-10-01,100.1755,2015,OECD coicop1999
USA,all_items,2014-11-01,99.63463,2015,OECD coicop1999
USA,all_items,2014-12-01,99.06969,2015,OECD coicop1999
USA,all_items,2015-01-01,98.60348,2015,OECD coicop1999
USA,all_items,2015-02-01,99.03172,2015,OECD coicop1999
USA,all_items,2015-03-01,99.62112,2015,OECD coicop1999
USA,all_items,2015-04-01,99.82364,2015,OECD coicop1999
USA,all_items,2015-05-01,100.3325,2015,OECD coicop1999
USA,all_items,2015-06-01,100.6839,2015,OECD coicop1999
USA,all_items,2015-07-01,100.6907,2015,OECD coicop1999
USA,all_items,2015-08-01,100.5481,2015,OECD coicop1999
USA,all_items,2015-09-01,100.3915,2015,OECD coicop1999
USA,all_items,2015-10-01,100.3464,2015,OECD coicop1999
USA,all_items,2015-11-01,100.1346,2015,OECD coicop1999
USA,all_items,2015-12-01,99.79242,2015,OECD coicop1999
USA,all_items,2016-01-01,99.95739,2015,OECD coicop1999
USA,all_items,2016-02-01,100.0397,2015,OECD coicop1999
USA,all_items,2016-03-01,100.4704,2015,OECD coicop1999
USA,all_items,2016-04-01,100.9468,2015,OECD coicop1999
USA,all_items,2016-05-01,101.3552,2015,OECD coicop1999
USA,all_items,2016-06-01,101.6881,2015,OECD coicop1999
USA,all_items,2016-07-01,101.5235,2015,OECD coicop1999
USA,all_items,2016-08-01,101.6168,2015,OECD coicop1999
USA,all_items,2016-09-01,101.861,2015,OECD coicop1999
USA,all_items,2016-10-01,101.988,2015,OECD coicop1999
USA,all_items,2016-11-01,101.8294,2015,OECD coicop1999
USA,all_items,2016-12-01,101.8627,2015,OECD coicop1999
USA,all_items,2017-01-01,102.4564,2015,OECD coicop1999
USA,all_items,2017-02-01,102.7787,2015,OECD coicop1999
USA,all_items,2017-03-01,102.8622,2015,OECD coicop1999
USA,all_items,2017-04-01,103.1673,2015,OECD coicop1999
USA,all_items,2017-05-01,103.2555,2015,OECD coicop1999
USA,all_items,2017-06-01,103.3491,2015,OECD coicop1999
USA,all_items,2017-07-01,103.2778,2015,OECD coicop1999
USA,all_items,2017-08-01,103.5871,2015,OECD coicop1999
USA,all_items,2017-09-01,104.1356,2015,OECD coicop1999
USA,all_items,2017-10-01,104.0697,2015,OECD coicop1999
USA,all_items,2017-11-01,104.0723,2015,OECD coicop1999
USA,all_items,2017-12-01,104.0111,2015,OECD coicop1999
USA,all_items,2018-01-01,104.5777,2015,OECD coicop1999
USA,all_items,2018-02-01,105.052,2015,OECD coicop1999
USA,all_items,2018-03-01,105.2895,2015,OECD coicop1999
USA,all_items,2018-04-01,105.708,2015,OECD coicop1999
USA,all_items,2018-05-01,106.1477,2015,OECD coicop1999
USA,all_items,2018-06-01,106.3168,2015,OECD coicop1999
USA,all_items,2018-07-01,106.324,2015,OECD coicop1999
USA,all_items,2018-08-01,106.3831,2015,OECD coicop1999
USA,all_items,2018-09-01,106.5067,2015,OECD coicop1999
USA,all_items,2018-10-01,106.6949,2015,OECD coicop1999
USA,all_items,2018-11-01,106.3375,2015,OECD coicop1999
USA,all_items,2018-12-01,105.9979,2015,OECD coicop1999
USA,all_items,2019-01-01,106.2,2015,OECD coicop1999
USA,all_items,2019-02-01,106.6489,2015,OECD coicop1999
USA,all_items,2019-03-01,107.2505,2015,OECD coicop1999
USA,all_items,2019-04-01,107.8184,2015,OECD coicop1999
USA,all_items,2019-05-01,108.0479,2015,OECD coicop1999
USA,all_items,2019-06-01,108.0695,2015,OECD coicop1999
USA,all_items,2019-07-01,108.25,2015,OECD coicop1999
USA,all_items,2019-08-01,108.2446,2015,OECD coicop1999
USA,all_items,2019-09-01,108.3294,2015,OECD coicop1999
USA,all_items,2019-10-01,108.577,2015,OECD coicop1999
USA,all_items,2019-11-01,108.5188,2015,OECD coicop1999
USA,all_items,2019-12-01,108.4201,2015,OECD coicop1999
USA,all_items,2020-01-01,108.8407,2015,OECD coicop1999
USA,all_items,2020-02-01,109.139,2015,OECD coicop1999
USA,all_items,2020-03-01,108.9015,2015,OECD coicop1999
USA,all_items,2020-04-01,108.1733,2015,OECD coicop1999
USA,all_items,2020-05-01,108.1754,2015,OECD coicop1999
USA,all_items,2020-06-01,108.7673,2015,OECD coicop1999
USA,all_items,2020-07-01,109.3175,2015,OECD coicop1999
USA,all_items,2020-08-01,109.6622,2015,OECD coicop1999
USA,all_items,2020-09-01,109.8149,2015,OECD coicop1999
USA,all_items,2020-10-01,109.8605,2015,OECD coicop1999
USA,all_items,2020-11-01,109.7934,2015,OECD coicop1999
USA,all_items,2020-12-01,109.8968,2015,OECD coicop1999
USA,all_items,2021-01-01,110.3642,2015,OECD coicop1999
USA,all_items,2021-02-01,110.9684,2015,OECD coicop1999
USA,all_items,2021-03-01,111.7544,2015,OECD coicop1999
USA,all_items,2021-04-01,112.6729,2015,OECD coicop1999
USA,all_items,2021-05-01,113.5762,2015,OECD coicop1999
USA,all_items,2021-06-01,114.6314,2015,OECD coicop1999
USA,all_items,2021-07-01,115.1829,2015,OECD coicop1999
USA,all_items,2021-08-01,115.4208,2015,OECD coicop1999
USA,all_items,2021-09-01,115.7343,2015,OECD coicop1999
USA,all_items,2021-10-01,116.6958,2015,OECD coicop1999
USA,all_items,2021-11-01,117.2692,2015,OECD coicop1999
USA,all_items,2021-12-01,117.6295,2015,OECD coicop1999
USA,all_items,2022-01-01,118.6193,2015,OECD coicop1999
USA,all_items,2022-02-01,119.7028,2015,OECD coicop1999
USA,all_items,2022-03-01,121.301,2015,OECD coicop1999
USA,all_items,2022-04-01,121.9782,2015,OECD coicop1999
USA,all_items,2022-05-01,123.3228,2015,OECD coicop1999
USA,all_items,2022-06-01,125.0168,2015,OECD coicop1999
USA,all_items,2022-07-01,125.002,2015,OECD coicop1999
USA,all_items,2022-08-01,124.9577,2015,OECD coicop1999
USA,all_items,2022-09-01,125.2265,2015,OECD coicop1999
USA,all_items,2022-10-01,125.7344,2015,OECD coicop1999
USA,all_items,2022-11-01,125.6074,2015,OECD coicop1999
USA,all_items,2022-12-01,125.2218,2015,OECD coicop1999
USA,all_items,2023-01-01,126.223,2015,OECD coicop1999
USA,all_items,2023-02-01,126.9276,2015,OECD coicop1999
USA,all_items,2023-03-01,127.3478,2015,OECD coicop1999
USA,all_items,2023-04-01,127.9921,2015,OECD coicop1999
USA,all_items,2023-05-01,128.3144,2015,OECD coicop1999
USA,all_items,2023-06-01,128.7287,2015,OECD coicop1999
USA,all_items,2023-07-01,128.9743,2015,OECD coicop1999
USA,all_items,2023-08-01,129.5375,2015,OECD coicop1999
USA,all_items,2023-09-01,129.8595,2015,OECD coicop1999
USA,all_items,2023-10-01,129.8097,2015,OECD coicop1999
USA,all_items,2023-11-01,129.5481,2015,OECD coicop1999
USA,all_items,2023-12-01,129.4194,2015,OECD coicop1999
USA,all_items,2024-01-01,130.1244,2015,OECD coicop1999
USA,all_items,2024-02-01,130.9299,2015,OECD coicop1999
USA,all_items,2024-03-01,131.7762,2015,OECD coicop1999
USA,all_items,2024-04-01,132.2892,2015,OECD coicop1999
USA,all_items,2024-05-01,132.5091,2015,OECD coicop1999
USA,all_items,2024-06-01,132.5538,2015,OECD coicop1999
USA,all_items,2024-07-01,132.7078,2015,OECD coicop1999
USA,all_items,2024-08-01,132.8158,2015,OECD coicop1999
USA,all_items,2024-09-01,133.0289,2015,OECD coicop1999
USA,all_items,2024-10-01,133.182,2015,OECD coicop1999
USA,all_items,2024-11-01,133.1099,2015,OECD coicop1999
USA,all_items,2024-12-01,133.1571,2015,OECD coicop1999
USA,all_items,2025-01-01,134.0288,2015,OECD coicop1999
USA,all_items,2025-02-01,134.6241,2015,OECD coicop1999
USA,all_items,2025-03-01,134.9266,2015,OECD coicop1999
USA,all_items,2025-04-01,135.3468,2015,OECD coicop1999
USA,all_items,2025-05-01,135.6295,2015,OECD coicop1999
USA,all_items,2025-06-01,136.0919,2015,OECD coicop1999
USA,all_items,2025-07-01,136.2974,2015,OECD coicop1999
USA,all_items,2025-08-01,136.6889,2015,OECD coicop1999
USA,all_items,2025-09-01,137.0366,2015,OECD coicop1999
USA,all_items,2025-11-01,136.7505,2015,OECD coicop1999
USA,all_items,2025-12-01,136.7218,2015,OECD coicop1999
USA,all_items,2026-01-01,137.2273,2015,OECD coicop1999
USA,all_items,2026-02-01,137.8741,2015,OECD coicop1999
USA,all_items,2026-03-01,139.3204,2015,OECD coicop1999
USA,all_items,2026-04-01,140.5047,2015,OECD coicop1999
USA,all_items,2026-05-01,141.392,2015,OECD coicop1999
USA,all_items,2026-06-01,140.8979,2015,OECD coicop1999
USA,all_items,2026-07-01,140.8836,2015,OECD coicop1999
